prompt_id,category,dag_node,source,human_score,caption_en,caption_translated,back_translated,cc_score,status,language,cometkiwi_score
DB039,Text,node4_typography,DrawBench,,A storefront with 'Hello World' written on it.,"Une vitrine sur laquelle est écrit ""Hello World"".","A window display reading ""Hello World"".",0.8525,PASS,fr,0.8721505403518677
DB040,Text,node4_typography,DrawBench,,New York Skyline with 'NeurIPS' written with fireworks on the sky.,"Skyline de New York avec l'inscription ""NeurIPS"" et des feux d'artifice dans le ciel.","New York skyline with the words ""NeurIPS"" and fireworks in the sky.",0.9698,PASS,fr,0.8432618379592896
DB041,Text,node4_typography,DrawBench,,New York Skyline with 'Diffusion' written with fireworks on the sky.,"Skyline de New York avec l'inscription ""Diffusion"" et des feux d'artifice dans le ciel.","New York skyline with the inscription ""Diffusion"" and fireworks in the sky.",0.9571,PASS,fr,0.8238538503646851
DB042,Text,node4_typography,DrawBench,,A storefront with 'Diffusion' written on it.,"Une vitrine sur laquelle est inscrit ""Diffusion"".","A window display reading ""Diffusion"".",0.8543,PASS,fr,0.8566945791244507
DB043,Text,node4_typography,DrawBench,,A sign that says 'Diffusion'.,"Un panneau indiquant ""Diffusion"".","A sign indicating ""Diffusion"".",0.9497,PASS,fr,0.7766153812408447
DB044,Text,node4_typography,DrawBench,,A storefront with 'Google Brain Toronto' written on it.,"Une vitrine sur laquelle est inscrit ""Google Brain Toronto"".","A window display that reads ""Google Brain Toronto"".",0.8718,PASS,fr,0.8705631494522095
DB045,Text,node4_typography,DrawBench,,A sign that says 'Deep Learning'.,"Un panneau indiquant ""Deep Learning"" (apprentissage en profondeur).","A sign reading ""Deep Learning"".",0.9799,PASS,fr,0.8637107610702515
DB046,Text,node4_typography,DrawBench,,A storefront with 'NeurIPS' written on it.,"Une vitrine sur laquelle est inscrit ""NeurIPS"".","A window display reading ""NeurIPS"".",0.8578,PASS,fr,0.8587064743041992
DB047,Text,node4_typography,DrawBench,,New York Skyline with 'Deep Learning' written with fireworks on the sky.,"Skyline de New York avec l'inscription ""Deep Learning"" et des feux d'artifice dans le ciel.","New York skyline with the words ""Deep Learning"" and fireworks in the sky.",0.9605,PASS,fr,0.8415610790252686
DB048,Text,node4_typography,DrawBench,,New York Skyline with 'Text to Image' written with fireworks on the sky.,Skyline de New York avec 'Text to Image' écrit avec des feux d'artifice dans le ciel.,New York skyline with 'Text to Image' written with fireworks in the sky.,0.9852,PASS,fr,0.7612084150314331
DB049,Text,node4_typography,DrawBench,,A sign that says 'Google Research Pizza Cafe'.,"Un panneau indiquant ""Google Research Pizza Cafe"".","A sign reading ""Google Research Pizza Cafe"".",0.9867,PASS,fr,0.8775447010993958
DB050,Text,node4_typography,DrawBench,,A storefront with 'Text to Image' written on it.,"Une vitrine sur laquelle est inscrit ""Text to Image"".","A window display that reads ""Text to Image"".",0.8884,PASS,fr,0.8518838882446289
GB001,Spatial Relation,node2_spatial,GenAI-Bench,4.8333,A peaceful pathway lined with blooming flowers leading to a hidden garden.,Un sentier paisible bordé de fleurs épanouies menant à un jardin caché.,A peaceful path lined with blossoming flowers leads to a hidden garden.,0.9698,PASS,fr,0.874808132648468
GB002,Spatial Relation,node2_spatial,GenAI-Bench,3.8333,"A girl has three flower decorations in her hair, all of them daisies.","Une jeune fille porte dans ses cheveux trois décorations florales, toutes des marguerites.","A young girl wears three floral decorations in her hair, all daisies.",0.9044,PASS,fr,0.866447389125824
GB003,Spatial Relation,node2_spatial,GenAI-Bench,3.4444,A mermaid with pearl hairpins beneath the waves.,Une sirène avec des épingles à cheveux en perles sous les vagues.,A mermaid with pearl hairpins under the waves.,0.9972,PASS,fr,0.849262535572052
GB004,Spatial Relation,node2_spatial,GenAI-Bench,4.0556,A bear wearing a sweater and reading a book by the fireplace.,Un ours portant un pull et lisant un livre au coin du feu.,A bear wearing a jumper and reading a book by the fire.,0.9585,PASS,fr,0.8677526116371155
GB005,Spatial Relation,node2_spatial,GenAI-Bench,3.4444,"In the pond, two ducks swim near each other: the larger one has a bright green head, while the smaller one is all brown.","Dans l'étang, deux canards nagent l'un près de l'autre : le plus gros a une tête vert vif, tandis que le plus petit est tout brun.","In the pond, two ducks are swimming close together: the larger one has a bright green head, while the smaller one is all brown.",0.9897,PASS,fr,0.8867321014404297
GB006,Spatial Relation,node2_spatial,GenAI-Bench,2.5,"There are four roses in a clear glass vase, all of which are red, and all of which are not open.","Il y a quatre roses dans un vase en verre transparent, qui sont toutes rouges et qui ne sont pas ouvertes.","There are four roses in a clear glass vase, all red and unopened.",0.986,PASS,fr,0.8666577339172363
GB007,Spatial Relation,node2_spatial,GenAI-Bench,3.7222,"In a basket, there are many cauliflowers, all green except for the one in the middle, which is yellow.","Dans un panier, il y a beaucoup de choux-fleurs, tous verts sauf celui du milieu qui est jaune.","There are lots of cauliflowers in a basket, all green except for the one in the middle, which is yellow.",0.9876,PASS,fr,0.842665433883667
GB008,Spatial Relation,node2_spatial,GenAI-Bench,3.4444,The brown dog chases the black dog around the tree.,Le chien brun poursuit le chien noir autour de l'arbre.,The brown dog chases the black dog around the tree.,1.0,PASS,fr,0.8659071326255798
GB009,Spatial Relation,node2_spatial,GenAI-Bench,4.2778,"a futuristic cityscape at dusk, with flying cars zooming between neon-lit skyscrapers.","un paysage urbain futuriste au crépuscule, avec des voitures volantes filant entre les gratte-ciel éclairés au néon.","a futuristic cityscape at dusk, with flying cars darting between neon-lit skyscrapers.",0.9933,PASS,fr,0.8463479280471802
GB010,Spatial Relation,node2_spatial,GenAI-Bench,3.9444,A ceramic bowl filled with water sits next to a steel door that leads to the garden.,Un bol en céramique rempli d'eau se trouve à côté d'une porte en acier qui mène au jardin.,A ceramic bowl filled with water stands next to a steel door leading to the garden.,0.9889,PASS,fr,0.8878436088562012
GB011,Spatial Relation,node2_spatial,GenAI-Bench,3.0,"There are four train toys on the floor, none of which are adjacent to each other.","Il y a quatre jouets ferroviaires sur le sol, mais aucun n'est adjacent à un autre.","There are four toy trains on the ground, but none of them are adjacent to each other.",0.9505,PASS,fr,0.8799488544464111
GB012,Spatial Relation,node2_spatial,GenAI-Bench,3.2778,"A dog, a cat and a bird on a chair.","Un chien, un chat et un oiseau sur une chaise.","A dog, a cat and a bird on a chair.",1.0,PASS,fr,0.8745085000991821
GB013,Spatial Relation,node2_spatial,GenAI-Bench,4.2222,a bouquet of tulips sprouting from an open book.,un bouquet de tulipes jaillissant d'un livre ouvert.,a bouquet of tulips bursting from an open book.,0.9914,PASS,fr,0.8433098793029785
GB014,Spatial Relation,node2_spatial,GenAI-Bench,3.0,"A row of houses with chimneys, but no smoke coming out.","Une rangée de maisons avec des cheminées, mais sans fumée.","A row of houses with chimneys, but no smoke.",0.9955,PASS,fr,0.8513072729110718
GB015,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"A cheerful dog with a frisbee in its mouth on the right, chasing a rolling ball on the left.","Un chien joyeux avec un frisbee dans la gueule à droite, poursuivant une balle qui roule à gauche.","A happy dog with a Frisbee in its mouth on the right, chasing a ball rolling on the left.",0.9857,PASS,fr,0.773792028427124
GB016,Spatial Relation,node2_spatial,GenAI-Bench,3.2222,A person in a brown raincoat laughing with another person clad in a sleek black trench coat under a shared umbrella.,Une personne vêtue d'un imperméable marron rit avec une autre personne vêtue d'un élégant trench-coat noir sous un parapluie commun.,One person in a brown mackintosh laughs with another in an elegant black trench coat under a shared umbrella.,0.8639,PASS,fr,0.8474675416946411
GB017,Spatial Relation,node2_spatial,GenAI-Bench,3.5556,A painter on a ladder adds stars to a mural of the night sky on a city wall.,Un peintre sur une échelle ajoute des étoiles à une peinture murale du ciel nocturne sur un mur de la ville.,A painter on a ladder adds stars to a mural of the night sky on a city wall.,1.0,PASS,fr,0.8596029281616211
GB018,Spatial Relation,node2_spatial,GenAI-Bench,2.8889,A sphinx talking with travelers in front of the Pyramids at sunset.,Un sphinx discutant avec des voyageurs devant les Pyramides au coucher du soleil.,A sphinx talking to travellers in front of the Pyramids at sunset.,0.995,PASS,fr,0.8824889063835144
GB019,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"Three small, non-blue boxes on a large blue box.",Trois petites boîtes non bleues sur une grande boîte bleue.,Three small non-blue boxes on a large blue box.,0.999,PASS,fr,0.838796854019165
GB020,Spatial Relation,node2_spatial,GenAI-Bench,2.8333,"A polished, copper kettle steams on the stove, catching the attention of a curious cat perched on a nearby chair.","Une bouilloire en cuivre poli vaporise sur le poêle, attirant l'attention d'un chat curieux perché sur une chaise voisine.","A polished copper kettle steams on the stove, attracting the attention of a curious cat perched on a nearby chair.",0.9965,PASS,fr,0.842300534248352
GB021,Spatial Relation,node2_spatial,GenAI-Bench,3.0556,Several umbrellas of varying colors leaned against stands in the hallway.,Plusieurs parapluies de différentes couleurs sont posés sur des supports dans le couloir.,Several umbrellas in different colours are placed on stands in the corridor.,0.9591,PASS,fr,0.8253384828567505
GB022,Spatial Relation,node2_spatial,GenAI-Bench,2.8333,A hat is perched on the table and a coat is draped on the chair.,Un chapeau est posé sur la table et un manteau est drapé sur la chaise.,A hat is on the table and a coat is draped over the chair.,0.9951,PASS,fr,0.8631186485290527
GB023,Spatial Relation,node2_spatial,GenAI-Bench,2.3889,"Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.","Deux enfants assis sur le lit, celui de gauche faisant des grimaces, celui de droite ne faisant pas de grimaces.","Two children sitting on the bed, the one on the left making faces, the one on the right not making faces.",1.0,PASS,fr,0.865007758140564
GB024,Spatial Relation,node2_spatial,GenAI-Bench,3.8333,"A leather-bound notebook lying on a linen tablecloth, accompanied by a brass pen.","Un carnet relié en cuir posé sur une nappe en lin, accompagné d'un stylo en laiton.","A leather-bound notebook on a linen tablecloth, accompanied by a brass pen.",0.9827,PASS,fr,0.8415862917900085
GB025,Spatial Relation,node2_spatial,GenAI-Bench,2.4444,"A weeping willow as a poet, writing verses that sway with its branches by a serene lake.","Un saule pleureur en tant que poète, écrivant des vers qui se balancent avec ses branches au bord d'un lac serein.","A weeping willow as a poet, writing verses that sway with its branches beside a serene lake.",0.9992,PASS,fr,0.7681020498275757
GB026,Attribute,node3_attribute,GenAI-Bench,3.8889,"Three people are sitting elegantly around a round table, each holding a cup of coffee.","Trois personnes sont élégamment assises autour d'une table ronde, chacune tenant une tasse de café.","Three people are elegantly seated around a round table, each holding a cup of coffee.",0.9945,PASS,fr,0.8856244087219238
GB027,Attribute,node3_attribute,GenAI-Bench,2.3333,A nurse not administering a vaccine to a young child.,Une infirmière n'administrant pas un vaccin à un jeune enfant.,A nurse not administering a vaccine to a young child.,1.0,PASS,fr,0.887168288230896
GB028,Attribute,node3_attribute,GenAI-Bench,1.1667,Eight wavy lines are under three polygonal signs.,Huit lignes ondulées sont placées sous trois signes polygonaux.,Eight wavy lines are placed under three polygonal signs.,0.9929,PASS,fr,0.8342736959457397
GB029,Attribute,node3_attribute,GenAI-Bench,2.4444,"An alchemist's workshop, bubbling cauldrons, and 'Elixir of Life' are labeled on a shelf.","Un atelier d'alchimiste, des chaudrons bouillonnants et un ""élixir de vie"" sont étiquetés sur une étagère.","An alchemist's workshop, bubbling cauldrons and an 'elixir of life' are labelled on a shelf.",0.9953,PASS,fr,0.8694589138031006
GB030,Attribute,node3_attribute,GenAI-Bench,4.7778,A crystal-clear lake reflecting a mountainous landscape.,Un lac cristallin reflétant un paysage montagneux.,A crystal-clear lake reflecting a mountainous landscape.,1.0,PASS,fr,0.8816497325897217
GB031,Attribute,node3_attribute,GenAI-Bench,3.3889,An octagonal window framing a spherical ornament.,Fenêtre octogonale encadrant un ornement sphérique.,Octagonal window framing a spherical ornament.,0.9617,PASS,fr,0.8628938794136047
GB032,Attribute,node3_attribute,GenAI-Bench,2.0,"A pair of socks, one is striped, but the other is not.","Une paire de chaussettes, dont l'une est rayée, mais pas l'autre.","A pair of socks, one striped but not the other.",0.9959,PASS,fr,0.8237038850784302
GB033,Attribute,node3_attribute,GenAI-Bench,3.0556,"There is one apple and two bananas on the table, and the bananas are not fresher than the apples.","Il y a une pomme et deux bananes sur la table, et les bananes ne sont pas plus fraîches que les pommes.","There's an apple and two bananas on the table, and the bananas are no fresher than the apples.",0.9961,PASS,fr,0.8740401268005371
GB034,Attribute,node3_attribute,GenAI-Bench,3.1667,a dog's paw hidden under a fluffy blanket.,une patte de chien cachée sous une couverture moelleuse.,a dog's paw hidden under a soft blanket.,0.9875,PASS,fr,0.8424334526062012
GB035,Attribute,node3_attribute,GenAI-Bench,5.0,An old windmill overlooking a field of blooming flowers.,Un vieux moulin à vent surplombant un champ de fleurs.,An old windmill overlooking a field of flowers.,0.9906,PASS,fr,0.8703054189682007
GB036,Attribute,node3_attribute,GenAI-Bench,2.7222,"A laptop sticker that humorously states, 'This Machine Fights Zombies.'","Un autocollant pour ordinateur portable qui indique avec humour : ""Cette machine combat les zombies"".","A laptop sticker that humorously says: ""This machine fights zombies"".",0.9864,PASS,fr,0.8824799060821533
GB037,Attribute,node3_attribute,GenAI-Bench,4.5556,A lone lighthouse standing guard on a rocky coastline.,Un phare solitaire monte la garde sur une côte rocheuse.,A solitary lighthouse stands guard on a rocky coastline.,0.9908,PASS,fr,0.8224575519561768
GB038,Attribute,node3_attribute,GenAI-Bench,2.6667,"A playful kitten with a bell collar on the left, batting at a fluttering butterfly on the right.","Un chaton enjoué avec un collier à clochettes à gauche, se battant avec un papillon flottant à droite.","A playful kitten with a bell collar on the left, fighting with a floating butterfly on the right.",0.9817,PASS,fr,0.7741134762763977
GB039,Attribute,node3_attribute,GenAI-Bench,4.7222,A serene stream winding through a lush meadow at sunrise.,Un ruisseau serein serpentant dans une prairie luxuriante au lever du soleil.,A serene stream meanders through lush meadows at sunrise.,0.9836,PASS,fr,0.8667005300521851
GB040,Attribute,node3_attribute,GenAI-Bench,2.7222,"Tea steams in a cup, next to a closed diary with a pen resting on its cover.","Le thé vaporise dans une tasse, à côté d'un agenda fermé, un stylo posé sur sa couverture.","Tea sprays into a mug, next to a closed diary, a pen resting on its cover.",0.9621,PASS,fr,0.752572238445282
GB041,Attribute,node3_attribute,GenAI-Bench,1.7222,"A mystical forest clearing, illuminated by 'Moonlit Path' glowing runes hovering above the ground, guiding wanderers at night.","Une clairière mystique, éclairée par des runes lumineuses ""Moonlit Path"" qui planent au-dessus du sol et guident les promeneurs la nuit.","A mystical clearing, illuminated by luminous ""Moonlit Path"" runes that hover above the ground and guide walkers at night.",0.944,PASS,fr,0.8561732172966003
GB042,Attribute,node3_attribute,GenAI-Bench,4.8889,"A bustling shopping mall, alive with shoppers and bright store displays.","Un centre commercial animé, avec des clients et des étalages de magasins brillants.","A bustling shopping centre, with shoppers and brilliant shop displays.",0.9779,PASS,fr,0.8423087000846863
GB043,Attribute,node3_attribute,GenAI-Bench,3.1667,A cat in jeans and a t-shirt lounging on a sunny window sill.,Un chat en jean et t-shirt se prélassant sur le rebord d'une fenêtre ensoleillée.,A cat in jeans and a T-shirt lounging on a sunny windowsill.,0.992,PASS,fr,0.8576866388320923
GB044,Attribute,node3_attribute,GenAI-Bench,2.4444,An antique door knocker with 'Fortune Favors the Bold' inscribed around it.,"Un heurtoir de porte antique portant l'inscription ""Fortune Favors the Bold"" (la fortune sourit aux audacieux).","An antique door knocker bearing the inscription ""Fortune Favors the Bold"".",0.9847,PASS,fr,0.7834783792495728
GB045,Attribute,node3_attribute,GenAI-Bench,4.5556,an SUV navigating through a rugged mountain trail.,un véhicule utilitaire sport circulant sur une piste de montagne accidentée.,a sports utility vehicle on a rough mountain track.,0.9052,PASS,fr,0.7847738265991211
GB046,Attribute,node3_attribute,GenAI-Bench,3.6111,the Eiffel Tower adorned with colorful flowers in spring.,la Tour Eiffel parée de fleurs colorées au printemps.,The Eiffel Tower decked out in colourful spring flowers.,0.9923,PASS,fr,0.885152280330658
GB047,Attribute,node3_attribute,GenAI-Bench,4.4444,Three white seagulls flying over a blue lake.,Trois mouettes blanches survolant un lac bleu.,Three white seagulls flying over a blue lake.,1.0,PASS,fr,0.8807389736175537
GB048,Attribute,node3_attribute,GenAI-Bench,2.1667,"There are several sleek laptops on a table, all of which are closed","Plusieurs ordinateurs portables aux lignes épurées sont posés sur une table, tous fermés","Several sleek laptops sit on a table, all closed.",0.9754,PASS,fr,0.8293430805206299
GB049,Attribute,node3_attribute,GenAI-Bench,2.1667,A cherry blossom tree gracefully dancing in a kimono during a spring festival under moonlight.,Un cerisier en fleurs dansant gracieusement en kimono lors d'un festival de printemps au clair de lune.,A cherry blossom tree gracefully dancing in kimono at a moonlit spring festival.,0.9866,PASS,fr,0.849579393863678
GB050,Attribute,node3_attribute,GenAI-Bench,2.3333,Five relaxed students but one overwhelmed teacher.,Cinq élèves détendus mais un professeur dépassé.,"Five relaxed students, but one overwhelmed teacher.",0.9974,PASS,fr,0.8654413223266602
